ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
0.42153846153846075,0.18681318681318687,1.0,0.3529411764705882,0.1360955011775155,2004-04-05,Shipped,0.3333333333333333,0.2727272727272727,0.5,Motorcycles,0.3425414364640884,S10_1678,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,0.10243199313030944,USA,,Frick,Michael,Small
0.4646153846153851,0.2417582417582418,1.0,0.058823529411764705,0.19899828464333005,2004-05-18,Shipped,0.3333333333333333,0.36363636363636365,0.5,Motorcycles,0.3425414364640884,S10_1678,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,0.9611126445241819,USA,,Brown,William,Medium
0.5015384615384626,0.3076923076923077,1.0,0.058823529411764705,0.23488769303276974,2004-06-28,Shipped,0.3333333333333333,0.4545454545454545,0.5,Motorcycles,0.3425414364640884,S10_1678,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,0.9973318612567853,USA,,King,Julie,Medium
0.5384615384615401,0.4285714285714286,0.9019420131291027,0.0,0.2716939680177521,2004-07-23,Shipped,0.6666666666666667,0.5454545454545454,0.5,Motorcycles,0.3425414364640884,S10_1678,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,0.44978072193087376,France,EMEA,Labrune,Janine,Medium
0.5692307692307708,0.3296703296703297,1.0,0.2941176470588235,0.26598321994431157,2004-08-27,Shipped,0.6666666666666667,0.6363636363636364,0.5,Motorcycles,0.3425414364640884,S10_1678,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,0.5238650187587532,USA,,Hernandez,Marta,Medium
0.6123076923076916,0.18681318681318687,1.0,0.47058823529411764,0.15552616157880456,2004-09-30,Shipped,0.6666666666666667,0.7272727272727273,0.5,Motorcycles,0.3425414364640884,S10_1678,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,0.21711084531951216,Finland,EMEA,Karttunen,Matti,Small
0.6430769230769222,0.38461538461538464,1.0,0.23529411764705882,0.2876512701212514,2004-10-15,Shipped,1.0,0.8181818181818182,0.5,Motorcycles,0.3425414364640884,S10_1678,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,0.04199507263266578,Norway,EMEA,Bergulfsen,Jonas,Medium
0.6707692307692312,0.43956043956043966,0.9280634573304156,0.0,0.2849793429294292,2004-11-02,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,0.7183017961378436,USA,,Yu,Kyung,Medium
0.7046153846153835,0.39560439560439564,1.0,0.0,0.28778067551083886,2004-11-15,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,0.10243199313030944,USA,,Yu,Kwai,Medium
0.741538461538461,0.38461538461538464,1.0,0.47058823529411764,0.5334884237320662,2004-11-24,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,0.05129777859559808,Austria,EMEA,Pipps,Georg,Large
0.8030769230769224,0.15384615384615385,0.624589715536105,0.7058823529411764,0.07123693170998194,2004-12-17,Shipped,1.0,0.9999999999999999,0.5,Motorcycles,0.3425414364640884,S10_1678,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,0.021109986608192514,Australia,APAC,Huxley,Adrian,Small
0.8461538461538467,0.16483516483516486,0.10981947483588617,0.6470588235294117,0.01845350265832492,2005-02-03,Shipped,0.0,0.09090909090909091,1.0,Motorcycles,0.3425414364640884,S10_1678,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,0.44978072193087376,France,EMEA,Labrune,Janine,Small
0.8861538461538458,0.39560439560439564,0.6766958424507659,0.1764705882352941,0.20035704123399803,2005-03-03,Shipped,0.0,0.1818181818181818,1.0,Motorcycles,0.3425414364640884,S10_1678,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,0.5167704276177917,USA,,Benitez,Violeta,Medium
0.9323076923076918,0.19780219780219782,1.0,0.3529411764705882,0.14355395726828163,2005-04-08,Shipped,0.3333333333333333,0.2727272727272727,1.0,Motorcycles,0.3425414364640884,S10_1678,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,,UK,EMEA,Devon,Elizabeth,Small
0.9753846153846162,0.6593406593406594,1.0,0.058823529411764705,0.5171767273229921,2005-05-13,Disputed,0.3333333333333333,0.36363636363636365,1.0,Motorcycles,0.3425414364640884,S10_1678,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,0.28656423467353637,Spain,EMEA,Freyre,Diego,Large
0.009230769230768487,0.21978021978021983,1.0,0.5882352941176471,0.3619299637444332,2003-01-29,Shipped,0.0,0.0,0.0,Classic Cars,0.9999999999999999,S10_1949,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,0.04199507263266578,Norway,EMEA,Bergulfsen,Jonas,Medium
0.0369230769230775,0.2527472527472528,1.0,0.0,0.4946065157084173,2003-03-24,Shipped,0.0,0.1818181818181818,0.0,Classic Cars,0.9999999999999999,S10_1949,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÂgen  8,,Lule,,,Sweden,EMEA,Berglund,Christina,Large
0.08000000000000185,0.3516483516483517,1.0,0.5882352941176471,0.5034259341635375,2003-05-28,Shipped,0.3333333333333333,0.36363636363636365,0.0,Classic Cars,0.9999999999999999,S10_1949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,0.28645178438167673,Spain,EMEA,Sommer,MartÂ¡n,Large
0.12307692307692264,0.3406593406593407,1.0,0.5882352941176471,0.506737535724343,2003-07-24,Shipped,0.6666666666666667,0.5454545454545454,0.0,Classic Cars,0.9999999999999999,S10_1949,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,0.9631367497776551,USA,,Hirano,Juri,Large
0.1538461538461533,0.4285714285714286,1.0,0.4117647058823529,0.7728567783793004,2003-09-19,Shipped,0.6666666666666667,0.7272727272727273,0.0,Classic Cars,0.9999999999999999,S10_1949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,0.8168082518068717,Singapore,Japan,Natividad,Eric,Large
0.19384615384615245,0.16483516483516486,1.0,0.0,0.3219039944355682,2003-10-20,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.9999999999999999,S10_1949,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,0.10243199313030944,USA,,Hernandez,Maria,Medium
0.2276923076923083,0.3076923076923077,1.0,0.1764705882352941,0.5538469795973286,2003-11-06,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,0.041903067848417,Australia,APAC,Calaghan,Tony,Large
0.2553846153846173,0.18681318681318687,1.0,0.4117647058823529,0.35957346218973035,2003-11-13,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,0.7285552182046799,USA,,Cervantes,Francisca,Medium
0.2892307692307696,0.39560439560439564,1.0,0.5882352941176471,0.5005804861084049,2003-11-25,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,0.7053904580815981,France,EMEA,Saveley,Mary,Large
0.3261538461538471,0.4505494505494506,1.0,0.2941176470588235,0.6310542054178213,2003-12-05,Shipped,1.0,0.9999999999999999,0.0,Classic Cars,0.9999999999999999,S10_1949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,,Canada,,Tannamuri,Yoshi,Large
0.3538461538461526,0.3186813186813187,1.0,0.1176470588235294,0.41124224027198664,2004-01-29,Shipped,0.0,0.0,0.5,Classic Cars,0.9999999999999999,S10_1949,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,0.9611126445241819,USA,,Thompson,Steve,Medium
0.3938461538461553,0.2527472527472528,1.0,0.058823529411764705,0.439765099807583,2004-03-10,Shipped,0.0,0.1818181818181818,0.5,Classic Cars,0.9999999999999999,S10_1949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,0.5238650187587532,USA,,Tseng,Kyung,Medium
0.4461538461538481,0.3076923076923077,1.0,0.47058823529411764,0.4145538418327921,2004-05-04,Shipped,0.3333333333333333,0.36363636363636365,0.5,Classic Cars,0.9999999999999999,S10_1949,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,0.9999999999999999,USA,,Murphy,Leslie,Medium
0.48615384615384727,0.28571428571428575,1.0,0.2941176470588235,0.5292761312494164,2004-06-15,Shipped,0.3333333333333333,0.4545454545454545,0.5,Classic Cars,0.9999999999999999,S10_1949,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,,Japan,Japan,Shimamura,Akiko,Large
0.5230769230769248,0.16483516483516486,1.0,0.47058823529411764,0.325223683833223,2004-07-19,Shipped,0.6666666666666667,0.5454545454545454,0.5,Classic Cars,0.9999999999999999,S10_1949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,0.021109986608192514,Australia,APAC,Huxley,Adrian,Medium
0.5538461538461554,0.3076923076923077,1.0,0.058823529411764705,0.5538469795973286,2004-08-17,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.9999999999999999,S10_1949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,0.1032293679271322,Italy,EMEA,Accorti,Paolo,Large
0.5876923076923077,0.3406593406593407,1.0,0.5882352941176471,0.48924501513528373,2004-09-08,Shipped,0.6666666666666667,0.7272727272727273,0.5,Classic Cars,0.9999999999999999,S10_1949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,,Sweden,EMEA,Larsson,Maria,Large
0.6276923076923069,0.4505494505494506,1.0,0.2941176470588235,0.7125068103262561,2004-10-11,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.9999999999999999,S10_1949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,0.7973543513151573,France,EMEA,Tonini,Daniel,Large
0.6523076923076943,0.46153846153846156,1.0,0.1176470588235294,0.8191927309463432,2004-10-21,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,0.9973318612567853,USA,,Nelson,Valarie,Large
0.6830769230769249,0.3736263736263737,1.0,0.0,0.4057351586355672,2004-11-04,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,0.6338414041974627,USA,,Young,Valarie,Medium
0.7169230769230772,0.21978021978021983,1.0,0.1176470588235294,0.1853489570734383,2004-11-18,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium
0.7600000000000016,0.2637362637362638,1.0,0.0,0.25458819308166436,2004-11-29,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,0.030688706923871153,Australia,APAC,Ferguson,Peter,Medium
0.7907692307692322,0.28571428571428575,1.0,0.5294117647058824,0.38304804101562645,2004-12-10,Shipped,1.0,0.9999999999999999,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,0.9973318612567853,USA,,Nelson,Valarie,Medium
0.8276923076923062,0.38461538461538464,1.0,0.058823529411764705,0.2965140687921992,2005-01-20,Shipped,0.0,0.0,1.0,Classic Cars,0.9999999999999999,S10_1949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,0.5963647887467926,USA,,Nelson,Allen,Medium
0.8646153846153837,0.3296703296703297,1.0,0.1176470588235294,0.5714916985707321,2005-02-17,Shipped,0.0,0.09090909090909091,1.0,Classic Cars,0.9999999999999999,S10_1949,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Large
0.8953846153846143,0.19780219780219782,1.0,0.1764705882352941,0.14223049305659205,2005-03-09,Shipped,0.0,0.1818181818181818,1.0,Classic Cars,0.9999999999999999,S10_1949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,0.021038427331554574,Australia,APAC,O'Hara,Anna,Small
0.9569230769230792,0.18681318681318687,1.0,0.47058823529411764,0.26896469071009,2005-05-01,Shipped,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.9999999999999999,S10_1949,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,,Canada,,Fresnisre,Jean,Medium
0.9969230769230784,0.4835164835164836,1.0,0.2941176470588235,0.8469340113391473,2005-05-31,In Process,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.9999999999999999,S10_1949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,0.28656423467353637,Spain,EMEA,Freyre,Diego,Large
0.021538461538462172,0.3626373626373627,0.9987691466083151,0.23529411764705882,0.25104351476802245,2003-02-24,Shipped,0.0,0.09090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,0.10243199313030944,USA,,Yu,Kwai,Medium
0.06153846153846132,0.2527472527472528,0.949945295404814,0.1176470588235294,0.16997177344939626,2003-04-29,Shipped,0.3333333333333333,0.2727272727272727,0.0,Motorcycles,0.4696132596685083,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,0.030688706923871153,Australia,APAC,Ferguson,Peter,Small
0.10461538461538566,0.23076923076923078,1.0,0.23529411764705882,0.20775741195102887,2003-07-01,Shipped,0.6666666666666667,0.5454545454545454,0.0,Motorcycles,0.4696132596685083,S10_2016,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,0.7718792488320504,France,EMEA,Da Cunha,Daniel,Medium
0.13846153846153797,0.3406593406593407,1.0,0.47058823529411764,0.3463667598728592,2003-08-25,Shipped,0.6666666666666667,0.6363636363636364,0.0,Motorcycles,0.4696132596685083,S10_2016,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,0.9200580652416147,USA,,Young,Julie,Medium
0.18153846153846231,0.3406593406593407,1.0,0.9411764705882353,0.33341739781937213,2003-10-10,Shipped,1.0,0.8181818181818182,0.0,Motorcycles,0.4696132596685083,S10_2016,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
0.20923076923076778,0.23076923076923078,1.0,0.1764705882352941,0.23372377978437825,2003-10-28,Shipped,1.0,0.8181818181818182,0.0,Motorcycles,0.4696132596685083,S10_2016,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,0.9631367497776551,USA,,Hirano,Juri,Medium
0.24615384615384528,0.39560439560439564,1.0,0.6470588235294117,0.309798708445981,2003-11-11,Shipped,1.0,0.9090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,0.6031220290121753,France,EMEA,Rance,Martine,Medium
0.27076923076923265,0.3516483516483517,0.949945295404814,0.1764705882352941,0.2337230445264829,2003-11-18,Shipped,1.0,0.9090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,,Norway,EMEA,Oeztan,Veysel,Medium
0.3107692307692318,0.19780219780219782,1.0,0.23529411764705882,0.18703416816965635,2003-12-01,Shipped,1.0,0.9999999999999999,0.0,Motorcycles,0.4696132596685083,S10_2016,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium
0.33846153846153726,0.18681318681318687,1.0,0.058823529411764705,0.1857967291317266,2004-01-12,Shipped,0.0,0.0,0.5,Motorcycles,0.4696132596685083,S10_2016,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,,Japan,Japan,Kentary,Mory,Medium
0.37846153846153996,0.4505494505494506,1.0,0.1764705882352941,0.36323651702452897,2004-02-20,Shipped,0.0,0.09090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,0.030688706923871153,Australia,APAC,Ferguson,Peter,Medium
0.4184615384615391,0.17582417582417587,1.0,0.0,0.1742524449163166,2004-04-03,Shipped,0.3333333333333333,0.2727272727272727,0.5,Motorcycles,0.4696132596685083,S10_2016,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,0.7285552182046799,USA,,Hernandez,Rosa,Small
0.4646153846153851,0.41758241758241765,1.0,0.23529411764705882,0.3878036890829643,2004-05-18,Shipped,0.3333333333333333,0.36363636363636365,0.5,Motorcycles,0.4696132596685083,S10_2016,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,0.9611126445241819,USA,,Brown,William,Medium
0.5015384615384626,0.3736263736263737,1.0,0.23529411764705882,0.293358341905215,2004-06-28,Shipped,0.3333333333333333,0.4545454545454545,0.5,Motorcycles,0.4696132596685083,S10_2016,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,0.9973318612567853,USA,,King,Julie,Medium
0.5384615384615401,0.17582417582417587,1.0,0.1764705882352941,0.17810225525654252,2004-07-23,Shipped,0.6666666666666667,0.5454545454545454,0.5,Motorcycles,0.4696132596685083,S10_2016,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,0.44978072193087376,France,EMEA,Labrune,Janine,Small
0.5692307692307708,0.4505494505494506,1.0,0.47058823529411764,0.44133561067212135,2004-08-27,Shipped,0.6666666666666667,0.6363636363636364,0.5,Motorcycles,0.4696132596685083,S10_2016,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,0.5238650187587532,USA,,Hernandez,Marta,Medium
0.6092307692307699,0.3626373626373627,0.949945295404814,0.0,0.24080651909060363,2004-09-27,Shipped,0.6666666666666667,0.7272727272727273,0.5,Motorcycles,0.4696132596685083,S10_2016,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,0.44978072193087376,France,EMEA,Schmitt,Carine,Medium
0.6400000000000006,0.3076923076923077,1.0,0.058823529411764705,0.26188636295123696,2004-10-15,Shipped,1.0,0.8181818181818182,0.5,Motorcycles,0.4696132596685083,S10_2016,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,0.24601057032743479,USA,,Frick,Steve,Medium
0.6707692307692312,0.4285714285714286,1.0,0.1764705882352941,0.37383231855489474,2004-11-02,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,0.7183017961378436,USA,,Yu,Kyung,Medium
0.7046153846153835,0.15384615384615385,1.0,0.058823529411764705,0.19806891866356585,2004-11-15,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,0.10243199313030944,USA,,Yu,Kwai,Medium
0.7353846153846142,0.3736263736263737,0.574945295404814,0.1764705882352941,0.1672469076891065,2004-11-23,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,,Japan,Japan,Shimamura,Akiko,Small
0.8030769230769224,0.21978021978021983,0.3319201312910284,0.4117647058823529,0.06233295859689266,2004-12-17,Shipped,1.0,0.9999999999999999,0.5,Motorcycles,0.4696132596685083,S10_2016,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,0.021109986608192514,Australia,APAC,Huxley,Adrian,Small
0.8430769230769251,0.3626373626373627,1.0,0.23529411764705882,0.3533561214263709,2005-02-02,Shipped,0.0,0.09090909090909091,1.0,Motorcycles,0.4696132596685083,S10_2016,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,0.041903067848417,Australia,APAC,Calaghan,Tony,Medium
0.8861538461538458,0.4835164835164836,0.24111050328227568,0.23529411764705882,0.12818265570740264,2005-03-03,Shipped,0.0,0.1818181818181818,1.0,Motorcycles,0.4696132596685083,S10_2016,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,0.5167704276177917,USA,,Benitez,Violeta,Small
0.9292307692307666,0.4285714285714286,1.0,0.0,0.39348576209848485,2005-04-07,Shipped,0.3333333333333333,0.2727272727272727,1.0,Motorcycles,0.4696132596685083,S10_2016,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,0.7668496539597837,France,EMEA,Perrier,Dominique,Medium
0.9753846153846162,0.4285714285714286,1.0,0.23529411764705882,0.39742306812826134,2005-05-13,Disputed,0.3333333333333333,0.36363636363636365,1.0,Motorcycles,0.4696132596685083,S10_2016,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,0.28656423467353637,Spain,EMEA,Freyre,Diego,Medium
0.021538461538462172,0.23076923076923078,1.0,0.1764705882352941,0.41052536382398813,2003-02-24,Shipped,0.0,0.09090909090909091,0.0,Motorcycles,0.8839779005524863,S10_4698,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,0.10243199313030944,USA,,Yu,Kwai,Medium
0.06153846153846132,0.43956043956043966,1.0,0.058823529411764705,0.6457571575517972,2003-04-29,Shipped,0.3333333333333333,0.2727272727272727,0.0,Motorcycles,0.8839779005524863,S10_4698,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,0.030688706923871153,Australia,APAC,Ferguson,Peter,Large
0.10461538461538566,0.27472527472527475,1.0,0.1764705882352941,0.48099468629119,2003-07-01,Shipped,0.6666666666666667,0.5454545454545454,0.0,Motorcycles,0.8839779005524863,S10_4698,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,0.7718792488320504,France,EMEA,Da Cunha,Daniel,Large
0.13846153846153797,0.29670329670329676,1.0,0.4117647058823529,0.3451484375402094,2003-08-25,Shipped,0.6666666666666667,0.6363636363636364,0.0,Motorcycles,0.8839779005524863,S10_4698,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,0.9200580652416147,USA,,Young,Julie,Medium
